ID,composition,pressure,Lambda,omlog,a,b,c,alpha,beta,gamma,nat,ntypat,species,xred,ref
474,Sr1H10,500.0,2.22,1758.52,3.1042566537854115,3.104256653785411,3.1042566537854115,60.00000000000001,59.99999999999999,60.00000000000001,11.0,2.0,"[""Sr"", "" H"", "" H"", "" H"", "" H"", "" H"", "" H"", "" H"", "" H"", "" H"", "" H""]","[[0.0, 0.0, 0.0], [0.3812947448835617, 0.3812947448835617, 0.3812947448835617], [0.6187052551164383, 0.6187052551164383, 0.6187052551164383], [0.3812947448835617, 0.3812947448835617, 0.8561157653493077], [0.6187052551164383, 0.6187052551164383, 0.1438842346506922], [0.3812947448835617, 0.8561157653493077, 0.3812947448835617], [0.6187052551164383, 0.1438842346506922, 0.6187052551164383], [0.8561157653493077, 0.3812947448835617, 0.3812947448835617], [0.1438842346506922, 0.6187052551164383, 0.6187052551164383], [0.25, 0.25, 0.25], [0.75, 0.75, 0.75]]",[10.1103/PhysRevB.104.054501]
475,Sr1H15,500.0,0.93,2181.59,3.601464055044026,3.601464055044026,2.398787809435695,90.0,90.0,119.99997183930894,16.0,2.0,"[""Sr"", "" H"", "" H"", "" H"", "" H"", "" H"", "" H"", "" H"", "" H"", "" H"", "" H"", "" H"", "" H"", "" H"", "" H"", "" H""]","[[0.0, 0.0, 0.5], [0.6291371781235497, 0.9999999999695319, 0.0], [0.9999999999695319, 0.6291371781235497, 0.0], [0.3708628219069112, 0.3708628219069112, 0.0], [0.446293328760639, 0.1769514862020571, 0.0], [0.8230485138627159, 0.2693418425633709, 0.0], [0.7306581573766451, 0.553706671234572, 0.0], [0.1769514862020571, 0.446293328760639, 0.0], [0.2693418425633709, 0.8230485138627159, 0.0], [0.553706671234572, 0.7306581573766451, 0.0], [0.5652977650667452, 0.1343884706539171, 0.5], [0.8656115293509075, 0.4309092944055948, 0.5], [0.5690907055823402, 0.4347022349404952, 0.5], [0.1343884706539171, 0.5652977650667452, 0.5], [0.4309092944055948, 0.8656115293509075, 0.5], [0.4347022349404952, 0.5690907055823402, 0.5]]",[10.1103/PhysRevB.104.054501]
476,Sr1H24,500.0,1.88,1627.3,3.419584708644788,3.4195847086447184,3.4195347023729785,75.93412948850838,75.93412948850784,75.93353789659199,25.0,2.0,"[""Sr"", "" H"", "" H"", "" H"", "" H"", "" H"", "" H"", "" H"", "" H"", "" H"", "" H"", "" H"", "" H"", "" H"", "" H"", "" H"", "" H"", "" H"", "" H"", "" H"", "" H"", "" H"", "" H"", "" H"", "" H""]","[[0.0, 0.0, 0.0], [0.4951505114743995, 0.0794335991847461, 0.3481727284092813], [0.5048494885256005, 0.9205664008152539, 0.6518272715907187], [0.0794336004426555, 0.3481727328742039, 0.4951505099303688], [0.9205663995573445, 0.6518272671257961, 0.5048494900696312], [0.3481727325658426, 0.4951505124239546, 0.0794335972331552], [0.6518272674341574, 0.5048494875760454, 0.9205664027668448], [0.1956409026882824, 0.069464400303211, 0.4304381179087855], [0.8043590973117176, 0.930535599696789, 0.5695618820912145], [0.069464401085483, 0.4304381179196852, 0.1956409044927057], [0.930535598914517, 0.5695618820803148, 0.8043590955072943], [0.4304381154193493, 0.1956409009702185, 0.0694643988024524], [0.5695618845806507, 0.8043590990297815, 0.9305356011975476], [0.8085956256878148, 0.1922919269353542, 0.5172254911290963], [0.191404374312178, 0.8077080730646458, 0.4827745088709037], [0.1922919272118122, 0.5172254895011719, 0.8085956279581552], [0.8077080727881878, 0.4827745104988281, 0.1914043720418448], [0.5172254900296807, 0.8085956264927887, 0.1922919299039805], [0.4827745099703193, 0.1914043735072184, 0.8077080700960195], [0.3374625283070287, 0.3189846277451451, 0.58730123930156], [0.6625374716929713, 0.6810153722548549, 0.41269876069844], [0.3189846279759507, 0.587301240910854, 0.3374625272336047], [0.6810153720240493, 0.412698759089146, 0.6625374727663953], [0.5873012412614216, 0.3374625288884019, 0.3189846271353431], [0.4126987587385784, 0.6625374711115981, 0.6810153728646569]]",[10.1103/PhysRevB.104.054501]
477,Tc2H4,100.0,0.467,592.0,4.761516290753487,4.761516290753487,4.761516290753487,147.7099090239327,147.7099090239327,46.31378352566988,6.0,2.0,"[""Tc"", "" Tc"", "" H"", "" H"", "" H"", "" H""]","[[0.3500100995493817, 0.3500100995493817, 0.0], [0.6499899004506182, 0.6499899004506182, -0.0], [0.0, 0.5, 0.5], [0.5, 0.0, 0.5], [0.135537059768735, 0.135537059768735, -0.0], [0.8644629402312579, 0.8644629402312579, 0.0]]",[10.1039/C6CP05702K]
478,Tc2H4,150.0,0.473,651.0,4.646894210723578,4.646894210723578,4.646894210723578,147.6901984705223,147.6901984705223,46.34290625803432,6.0,2.0,"[""Tc"", "" Tc"", "" H"", "" H"", "" H"", "" H""]","[[0.3503585365364188, 0.3503585365364188, 0.0], [0.6496414634635812, 0.6496414634635812, 0.0], [0.0, 0.5, 0.5], [0.5, 0.0, 0.5], [0.1310068236083595, 0.1310068236083595, 0.0], [0.8689931763916334, 0.8689931763916334, 0.0]]",[10.1039/C6CP05702K]
479,Tc2H4,200.0,0.523,736.0,4.553695775807235,4.553695775807233,4.553695775807235,147.64964480615205,147.649644806152,46.40283050098303,6.0,2.0,"[""Tc"", "" Tc"", "" H"", "" H"", "" H"", "" H""]","[[0.3506509702090214, 0.3506509702090214, -0.0], [0.6493490297909786, 0.6493490297909786, 0.0], [0.0, 0.5, 0.5], [0.5, 0.0, 0.5], [0.127506412072272, 0.127506412072272, 0.0], [0.8724935879277209, 0.8724935879277209, -0.0]]",[10.1039/C6CP05702K]
480,Tc2H4,300.0,0.486,793.0,4.091136562955864,4.091136562955864,2.4797215405623287,90.0,90.0,144.56136007855744,6.0,2.0,"[""Tc"", "" Tc"", "" H"", "" H"", "" H"", "" H""]","[[0.6367436580468961, 0.3632563419531039, 0.75], [0.3632563419531039, 0.6367436580468961, 0.25], [0.8499175156351413, 0.1500824843648587, 0.75], [0.1500824843648587, 0.8499175156351413, 0.25], [0.0, 0.0, 0.0], [0.0, 0.0, 0.5]]",[10.1039/C6CP05702K]
481,Tc2H6,300.0,0.531,620.0,3.393797752083465,3.393797752083465,3.393797752083465,111.70736846728714,111.70736846728714,105.08593590052185,8.0,2.0,"[""Tc"", "" Tc"", "" H"", "" H"", "" H"", "" H"", "" H"", "" H""]","[[0.5, -0.0, 0.5], [-0.0, 0.5, 0.5], [-0.0, 0.8529218659175087, 0.8529218659175087], [0.0, 0.1470781340824913, 0.1470781340824913], [0.1470781340824913, 0.0, 0.1470781340824913], [0.8529218659175087, -0.0, 0.8529218659175087], [0.3766740404072225, 0.3766740404072225, -0.0], [0.6233259595927775, 0.6233259595927775, -0.0]]",[10.1039/C6CP05702K]
482,Ti2H13,350.0,1.423,1101.3,3.864067399921239,3.864067399921239,3.864067399921239,142.18024730059614,111.19794952420592,81.28411498629815,15.0,2.0,"[""Ti"", "" Ti"", "" H"", "" H"", "" H"", "" H"", "" H"", "" H"", "" H"", "" H"", "" H"", "" H"", "" H"", "" H"", "" H""]","[[0.7216685048221194, 0.2216685048221194, 0.5], [0.2783314951778877, 0.7783314951778806, 0.5], [0.8995230673017929, 0.5, 0.3995230673017929], [0.1004769326982071, 0.5, 0.6004769326982071], [0.5718017605333898, 0.3747401220001194, 0.1970616385332704], [0.4281982394666102, 0.6252598779998806, 0.8029383614667296], [0.8223215165331581, 0.6252598779998806, 0.1970616385332704], [0.1776784834668419, 0.3747401220001194, 0.8029383614667296], [0.69890023320918, 0.0, 0.69890023320918], [0.30109976679082, 0.0, 0.30109976679082], [0.9989965446583895, 0.8815271916618528, 0.1174693529965296], [0.0010034553416105, 0.1184728083381472, 0.8825306470034704], [0.2359421613346839, 0.1184728083381472, 0.1174693529965296], [0.7640578386653232, 0.8815271916618528, 0.8825306470034704], [0.5, 0.5, 0.0]]","'""[10.1103/PhysRevB.101.134108]""'"
483,Ti4H10,250.0,0.504,363.3,4.494717085414626,4.494717085414625,4.494717085414626,133.592408043515,130.73252316915688,69.99804387914838,14.0,2.0,"[""Ti"", "" Ti"", "" Ti"", "" Ti"", "" H"", "" H"", "" H"", "" H"", "" H"", "" H"", "" H"", "" H"", "" H"", "" H""]","[[0.114461790242146, 0.8789570408900843, 0.2355047493520547], [0.8855382097578539, 0.1210429591099157, 0.7644952506479454], [0.3565477084619704, 0.6210429591099157, 0.7355047493520546], [0.6434522915380296, 0.3789570408900843, 0.2644952506479453], [0.672397904042559, 0.8894232707865595, 0.7829746332560066], [0.3276020959574409, 0.1105767292134405, 0.2170253667439934], [0.8935513624694471, 0.6105767292134405, 0.2829746332560066], [0.1064486375305529, 0.3894232707865596, 0.7170253667439934], [0.7412060400595847, 0.9912060400595847, 0.25], [0.2587939599404154, 0.0087939599404153, 0.75], [0.2587939599404154, 0.5087939599404153, 0.25], [0.7412060400595847, 0.4912060400595846, 0.75], [0.5, 0.25, 0.75], [0.5, 0.75, 0.25]]","'""[10.1103/PhysRevB.101.134108]""'"
484,Ti4H10,50.0,0.564,365.0,5.170513665844633,5.170513665844621,5.170513665844633,137.44647884319843,130.2260436156867,67.51443034074859,14.0,2.0,"[""Ti"", "" Ti"", "" Ti"", "" Ti"", "" H"", "" H"", "" H"", "" H"", "" H"", "" H"", "" H"", "" H"", "" H"", "" H""]","[[0.115943497909038, 0.8778651113633775, 0.2380783865456534], [0.8840565020909691, 0.1221348886366225, 0.7619216134543466], [0.360213275182283, 0.6221348886366225, 0.7380783865456534], [0.639786724817717, 0.3778651113633775, 0.2619216134543466], [0.7447235137139075, 0.9136177346560207, 0.8311057790578869], [0.2552764862860925, 0.0863822653439793, 0.1688942209421131], [0.9174880444018662, 0.5863822653439793, 0.3311057790578869], [0.0825119555981338, 0.4136177346560206, 0.6688942209421131], [0.7422428024389294, 0.9922428024389294, 0.25], [0.2577571975610707, 0.0077571975610707, 0.75], [0.2577571975610707, 0.5077571975610706, 0.25], [0.7422428024389294, 0.4922428024389293, 0.75], [0.5, 0.25, 0.75], [0.5, 0.75, 0.25]]","'""[10.1103/PhysRevB.101.134108]""'"
485,Ti5H13,150.0,0.406,450.8,4.433400126726438,4.433400126726438,4.433400126726509,99.13280148107864,99.13280148107394,133.0434937458073,18.0,2.0,"[""Ti"", "" Ti"", "" Ti"", "" Ti"", "" Ti"", "" H"", "" H"", "" H"", "" H"", "" H"", "" H"", "" H"", "" H"", "" H"", "" H"", "" H"", "" H"", "" H""]","[[0.5871610160036712, 0.1937777174960972, 0.7809387334997614], [0.4128389839963287, 0.8062222825039027, 0.2190612665002387], [0.8062222825039027, 0.5871610160036712, 0.3933832985075882], [0.1937777174960972, 0.4128389839963287, 0.606616701492419], [0.0, -0.0, 0.0], [0.3579832283254389, 0.4445091860728494, 0.3143996689100181], [0.6420167716745611, 0.5554908139271507, 0.685600331089989], [0.1301095171628384, 0.0435835594154351, 0.685600331089989], [0.8698904828371617, 0.956416440584558, 0.3143996689100181], [0.0435835594154351, 0.3579832283254389, 0.9134740422525968], [0.956416440584558, 0.6420167716745611, 0.0865259577474033], [0.4445091860728494, 0.1301095171628384, 0.0865259577474033], [0.5554908139271507, 0.8698904828371617, 0.9134740422525968], [0.3180500435534593, 0.0826487029157925, 0.400698746469245], [0.6819499564465334, 0.9173512970842075, 0.5993012535307553], [0.9173512970842075, 0.3180500435534593, 0.2354013406376598], [0.0826487029157925, 0.6819499564465334, 0.7645986593623332], [0.5, 0.5, 0.0]]","'""[10.1103/PhysRevB.101.134108]""'"
486,Ti5H13,300.0,0.47,412.6,4.433400126726438,4.433400126726438,4.433400126726509,99.13280148107864,99.13280148107394,133.0434937458073,18.0,2.0,"[""Ti"", "" Ti"", "" Ti"", "" Ti"", "" Ti"", "" H"", "" H"", "" H"", "" H"", "" H"", "" H"", "" H"", "" H"", "" H"", "" H"", "" H"", "" H"", "" H""]","[[0.5871868460277481, 0.1937681712570055, 0.7809550172847465], [0.4128131539722519, 0.8062318287429946, 0.2190449827152535], [0.8062318287429946, 0.5871868460277481, 0.3934186747707426], [0.1937681712570055, 0.4128131539722519, 0.6065813252292576], [-0.0, 0.0, -0.0], [0.35799116843461, 0.4445344291490593, 0.3143637450438496], [0.6420088315653899, 0.5554655708509406, 0.6856362549561503], [0.1301706841052097, 0.0436274233907676, 0.6856362549561503], [0.8698293158947902, 0.9563725766092324, 0.3143637450438496], [0.0436274233907676, 0.35799116843461, 0.9134567392855578], [0.9563725766092324, 0.6420088315653899, 0.0865432607144421], [0.4445344291490593, 0.1301706841052097, 0.0865432607144421], [0.5554655708509406, 0.8698293158947902, 0.9134567392855578], [0.3180450032536264, 0.0826878460996983, 0.4007328493533248], [0.6819549967463736, 0.9173121539003017, 0.5992671506466752], [0.9173121539003017, 0.3180450032536264, 0.2353571571539282], [0.0826878460996983, 0.6819549967463736, 0.7646428428460718], [0.5, 0.5, -0.0]]","'""[10.1103/PhysRevB.101.134108]""'"
487,Ti5H14,350.0,0.411,479.9,4.369647695087602,4.369647695087602,4.369647695087603,99.61539305611672,99.61539305611672,131.7539212906211,19.0,2.0,"[""Ti"", "" Ti"", "" Ti"", "" Ti"", "" Ti"", "" H"", "" H"", "" H"", "" H"", "" H"", "" H"", "" H"", "" H"", "" H"", "" H"", "" H"", "" H"", "" H"", "" H""]","[[0.9575027657507604, 0.6667568941804589, 0.1028692005635037], [0.5638876936169552, 0.8546335651872496, 0.8971307994364963], [0.1453664348127504, 0.0424972342492396, 0.7092541284297056], [0.3332431058195411, 0.4361123063830448, 0.2907458715702944], [0.75, 0.25, 0.5], [0.0467828022303749, 0.328423193994908, 0.9018739867271819], [0.4265492072677262, 0.144908815503193, 0.0981260132728181], [0.855091184496807, 0.9532171977696251, 0.281640391764526], [0.671576806005092, 0.5734507927322738, 0.718359608235474], [0.4018624407547264, 0.7993951040319871, 0.191662359513856], [0.6077327445181382, 0.2102000812408704, 0.808337640486144], [0.7897999187591296, 0.5981375592452736, 0.3975326632772678], [0.2006048959680129, 0.3922672554818618, 0.6024673367227322], [0.3060370083034059, 0.1117724653734129, 0.4164919318997065], [0.6952805334737064, 0.8895450764036994, 0.5835080681002935], [0.1104549235963006, 0.6939629916965941, 0.805735457070007], [0.8882275346265871, 0.3047194665262936, 0.194264542929993], [0.5, 0.5, 0.0], [0.25, 0.75, 0.5]]","'""[10.1103/PhysRevB.101.134108]""'"
488,Ti5H14,50.0,0.477,525.6,5.0944913945767984,5.0944913945767984,5.094491394576852,99.62635721031012,99.62635721030964,131.72494719986085,19.0,2.0,"[""Ti"", "" Ti"", "" Ti"", "" Ti"", "" Ti"", "" H"", "" H"", "" H"", "" H"", "" H"", "" H"", "" H"", "" H"", "" H"", "" H"", "" H"", "" H"", "" H"", "" H""]","[[0.9595723007844796, 0.6696631206986581, 0.10718015254335], [0.5624829681553081, 0.8523921482411225, 0.89281984745665], [0.1476078517588775, 0.0404276992155204, 0.7100908199141855], [0.3303368793013419, 0.4375170318446919, 0.2899091800858145], [0.75, 0.25, 0.5], [0.0345590244385932, 0.2597518914826935, 0.9183488794798578], [0.3414030120028357, 0.1162101449587354, 0.0816511205201422], [0.8837898550412646, 0.9654409755614068, 0.2251928670440932], [0.7402481085173065, 0.6585969879971643, 0.7748071329559068], [0.4049847538633813, 0.8029532006648239, 0.1874143697599138], [0.6155388309049172, 0.2175703841034675, 0.8125856302400862], [0.7824296158965325, 0.5950152461366187, 0.3979684468014497], [0.1970467993351761, 0.3844611690950828, 0.6020315531985503], [0.3170361527047092, 0.1266147819896801, 0.4223812352209393], [0.7042335467687479, 0.894654917483777, 0.5776187647790607], [0.105345082516223, 0.6829638472952908, 0.8095786292849709], [0.8733852180103199, 0.2957664532312521, 0.1904213707150291], [0.5, 0.5, 0.0], [0.25, 0.75, 0.5]]","'""[10.1103/PhysRevB.101.134108]""'"
489,Ti1H12,150.0,0.403,1074.8,2.800321774342082,3.052897697537406,3.890127889763754,105.21789769283735,102.34635731760989,92.47371781970018,13.0,2.0,"[""Ti"", "" H"", "" H"", "" H"", "" H"", "" H"", "" H"", "" H"", "" H"", "" H"", "" H"", "" H"", "" H""]","[[0.0, 0.5, 0.0], [0.9560360673428292, 0.2958363727313866, 0.5401106453178528], [0.0439639326571708, 0.7041636272686134, 0.4598893546821472], [0.4651982749305859, 0.5984790001305242, 0.728363507574656], [0.5348017250694141, 0.4015209998694758, 0.271636492425344], [0.8076272726699045, 0.0323857154976253, 0.1381939528077041], [0.1923727273300955, 0.9676142845023747, 0.8618060471922959], [0.4106067980916492, 0.1669944780719064, 0.8109814553899284], [0.5893932019083508, 0.8330055219280936, 0.1890185446100716], [0.2644533621495953, 0.86892999400213, 0.4192846219190827], [0.7355466378504047, 0.13107000599787, 0.5807153780809173], [0.692593646555153, 0.7429530302912539, 0.6769835905193347], [0.307406353444847, 0.2570469697087461, 0.3230164094806653]]","'""[10.1103/PhysRevB.101.134108]""'"
490,Ti1H12,350.0,0.514,1357.6,2.5806886427953235,2.7608449252831293,3.5336498342158658,105.24573272332528,102.61081545231544,92.20834845105638,13.0,2.0,"[""Ti"", "" H"", "" H"", "" H"", "" H"", "" H"", "" H"", "" H"", "" H"", "" H"", "" H"", "" H"", "" H""]","[[0.0, 0.5, 0.0], [0.9658612263227316, 0.3029775431677597, 0.5245250293749952], [0.0341387736772683, 0.6970224568322404, 0.4754749706250047], [0.4521721128368223, 0.594301631093172, 0.719374156274801], [0.5478278871631777, 0.4056983689068279, 0.280625843725199], [0.7886768059991677, 0.0378726168600945, 0.1377968992540539], [0.2113231940008323, 0.9621273831399055, 0.8622031007459462], [0.4110676274339438, 0.1719702252276573, 0.785616028021478], [0.5889323725660562, 0.8280297747723426, 0.2143839719785219], [0.270767387275157, 0.8783000372984923, 0.4310519203121159], [0.729232612724843, 0.1216999627015078, 0.5689480796878842], [0.6949436158332226, 0.7694276170293488, 0.6767987679822217], [0.3050563841667774, 0.2305723829706512, 0.3232012320177782]]","'""[10.1103/PhysRevB.101.134108]""'"
491,Ti1H14,200.0,0.645,1201.7,3.756298941579944,3.756298941579944,2.651755946388348,79.31270089214452,100.68729910785548,65.19947730452024,15.0,2.0,"[""Ti"", "" H"", "" H"", "" H"", "" H"", "" H"", "" H"", "" H"", "" H"", "" H"", "" H"", "" H"", "" H"", "" H"", "" H""]","[[0.5, 0.5, 0.5], [0.8317001916497091, 0.6856725536580015, 0.4237802771471948], [0.1682998083502909, 0.3143274463419985, 0.5762197228528052], [0.6856725536580015, 0.8317001916497091, 0.5762197228528052], [0.3143274463419985, 0.1682998083502909, 0.4237802771471948], [0.0182771771439008, 0.7239180601640669, 0.0746743905762131], [0.9817228228560992, 0.2760819398359331, 0.9253256094237869], [0.7239180601640669, 0.0182771771439008, 0.9253256094237869], [0.2760819398359331, 0.9817228228560992, 0.0746743905762131], [0.1765043814475007, 0.5617504715848227, 0.9175670252212598], [0.8234956185524993, 0.4382495284151773, 0.0824329747787402], [0.5617504715848227, 0.1765043814475007, 0.0824329747787402], [0.4382495284151773, 0.8234956185524993, 0.9175670252212598], [0.0720169854093058, 0.9279830145906942, 0.4283909070516003], [0.9279830145906942, 0.0720169854093058, 0.5716090929483997]]","'""[10.1103/PhysRevB.101.134108]""'"
492,Ti1H14,200.0,0.81,1063.0,3.756893202452935,3.756893202452935,2.6512518414312503,79.34110825094258,100.65889174905742,65.17548834701708,15.0,2.0,"[""Ti"", "" H"", "" H"", "" H"", "" H"", "" H"", "" H"", "" H"", "" H"", "" H"", "" H"", "" H"", "" H"", "" H"", "" H""]","[[0.5, 0.5, 0.5], [0.1679936782110971, 0.3145181173679745, 0.5757347681305944], [0.8320063217889029, 0.6854818826320255, 0.4242652318694056], [0.3145181173679745, 0.1679936782110971, 0.4242652318694056], [0.6854818826320255, 0.8320063217889029, 0.5757347681305944], [0.9817547419081833, 0.2761894915753444, 0.9253324213904932], [0.0182452580918167, 0.7238105084246556, 0.0746675786095068], [0.2761894915753444, 0.9817547419081833, 0.0746675786095068], [0.7238105084246556, 0.0182452580918167, 0.9253324213904932], [0.8234601695082162, 0.4385367178459489, 0.0823221644709875], [0.1765398304917838, 0.5614632821540511, 0.9176778355290125], [0.4385367178459489, 0.8234601695082162, 0.9176778355290125], [0.5614632821540511, 0.1765398304917838, 0.0823221644709875], [0.0716223232686701, 0.9283776767313299, 0.4273925731130888], [0.9283776767313299, 0.0716223232686701, 0.5726074268869112]]",[10.1016/j.cossms.2020.100808]
493,Ti1H22,250.0,1.057,1296.2,3.841277423184944,3.841277423184944,4.617992569843397,78.19852932165017,101.80147067834986,141.3715543949049,23.0,2.0,"[""Ti"", "" H"", "" H"", "" H"", "" H"", "" H"", "" H"", "" H"", "" H"", "" H"", "" H"", "" H"", "" H"", "" H"", "" H"", "" H"", "" H"", "" H"", "" H"", "" H"", "" H"", "" H"", "" H""]","[[0.5, 0.5, 0.0], [0.4896861171193639, 0.8746718724224167, 0.7486374781257613], [0.5103138828806361, 0.1253281275775833, 0.2513625218742387], [0.8746718724224167, 0.4896861171193639, 0.2513625218742387], [0.1253281275775833, 0.5103138828806361, 0.7486374781257613], [0.5138227206018341, 0.1305291534277279, 0.8847235688606258], [0.4861772793981659, 0.8694708465722721, 0.1152764311393742], [0.1305291534277279, 0.5138227206018341, 0.1152764311393742], [0.8694708465722721, 0.4861772793981659, 0.8847235688606258], [0.8551160269123991, 0.4928439004732004, 0.5594886035877502], [0.1448839730876009, 0.5071560995267996, 0.4405113964122498], [0.4928439004732004, 0.8551160269123991, 0.4405113964122498], [0.5071560995267996, 0.1448839730876009, 0.5594886035877502], [0.6622621541368802, 0.6617344369646727, 0.6467741445045743], [0.3377378458631199, 0.3382655630353272, 0.3532258554954257], [0.6617344369646727, 0.6622621541368802, 0.3532258554954257], [0.3382655630353272, 0.3377378458631199, 0.6467741445045743], [0.89044381124903, 0.1095561887509699, 0.4624889244794974], [0.1095561887509699, 0.89044381124903, 0.5375110755205027], [0.8911472122022654, 0.1088527877977346, 0.78213904489477], [0.1088527877977346, 0.8911472122022654, 0.21786095510523], [0.110031253817194, 0.889968746182806, 0.8562479673268986], [0.889968746182806, 0.110031253817194, 0.1437520326731014]]","'""[10.1103/PhysRevB.101.134108]""'"
494,Ti1H22,350.0,0.861,1677.4,3.6808264648324927,3.6808264648324927,4.441425590783065,78.28632319977564,101.7136768002244,141.15596817577935,23.0,2.0,"[""Ti"", "" H"", "" H"", "" H"", "" H"", "" H"", "" H"", "" H"", "" H"", "" H"", "" H"", "" H"", "" H"", "" H"", "" H"", "" H"", "" H"", "" H"", "" H"", "" H"", "" H"", "" H"", "" H""]","[[0.5, 0.5, 0.0], [0.4913861909692656, 0.8812011626957315, 0.7447145884908224], [0.5086138090307344, 0.1187988373042685, 0.2552854115091776], [0.8812011626957315, 0.4913861909692656, 0.2552854115091776], [0.1187988373042685, 0.5086138090307344, 0.7447145884908224], [0.5140301618386474, 0.122866554167679, 0.8851563976844687], [0.4859698381613526, 0.877133445832321, 0.1148436023155313], [0.122866554167679, 0.5140301618386474, 0.1148436023155313], [0.877133445832321, 0.4859698381613526, 0.8851563976844687], [0.8586493580552315, 0.4943037391569831, 0.5588671655713568], [0.1413506419447685, 0.5056962608430169, 0.4411328344286432], [0.4943037391569831, 0.8586493580552315, 0.4411328344286432], [0.5056962608430169, 0.1413506419447685, 0.5588671655713568], [0.667783704592253, 0.666451958120156, 0.644267539291242], [0.332216295407747, 0.333548041879844, 0.355732460708758], [0.666451958120156, 0.667783704592253, 0.355732460708758], [0.333548041879844, 0.332216295407747, 0.644267539291242], [0.894125660332918, 0.105874339667082, 0.4632886842669137], [0.105874339667082, 0.894125660332918, 0.5367113157330863], [0.8934427731343391, 0.1065572268656609, 0.7762949731687954], [0.1065572268656609, 0.8934427731343391, 0.2237050268312046], [0.1084351316352254, 0.8915648683647746, 0.8491537206720636], [0.8915648683647746, 0.1084351316352254, 0.1508462793279364]]","'""[10.1103/PhysRevB.101.134108]""'"
495,Ti1H2,50.0,0.227,349.4,2.8324940147827524,2.8324940147827524,2.8324940147827524,115.00209556087567,115.00209556087567,98.899234212206,3.0,2.0,"[""Ti"", "" H"", "" H""]","[[0.0, -0.0, -0.0], [0.25, 0.75, 0.5], [0.75, 0.25, 0.5]]","'""[10.1103/PhysRevB.101.134108]""'"
496,Ti1H2,0.0,0.84,127.1,3.124838809491468,3.124838809491468,3.124838809491468,60.00000000000001,60.00000000000001,60.00000000000001,3.0,2.0,"[""Ti"", "" H"", "" H""]","[[-0.0, -0.0, 0.0], [0.25, 0.25, 0.25], [0.75, 0.75, 0.75]]",[10.1038/srep28102]
497,Ti2H4,250.0,0.509,434.3,2.400450913712938,2.400450913712938,4.026997976546003,90.0,90.0,93.06221363296956,6.0,2.0,"[""Ti"", "" Ti"", "" H"", "" H"", "" H"", "" H""]","[[0.75, 0.25, 0.7341049175263805], [0.25, 0.75, 0.2658950824736195], [0.75, 0.25, 0.3223164839473256], [0.25, 0.75, 0.6776835160526744], [0.75, 0.75, 0.0], [0.25, 0.25, 0.0]]","'""[10.1103/PhysRevB.101.134108]""'"
498,Ti1H3,100.0,0.528,459.4,2.81924632033565,2.81924632033565,2.81924632033565,60.00000000000001,60.00000000000001,60.00000000000001,4.0,2.0,"[""Ti"", "" H"", "" H"", "" H""]","[[-0.0, -0.0, 0.0], [0.5, 0.5, 0.5], [0.25, 0.25, 0.25], [0.75, 0.75, 0.75]]","'""[10.1103/PhysRevB.101.134108]""'"
499,Ti1H1,200.0,0.991,264.3,2.438366821430712,2.438366821430712,2.438366821430712,116.96485893193253,116.96485893193253,95.3426710791862,2.0,2.0,"[""Ti"", "" H""]","[[-0.0, -0.0, -0.0], [0.5, 0.5, 0.0]]","'""[10.1103/PhysRevB.101.134108]""'"
500,Ti1H1,50.0,1.013,71.0,2.7093653801062123,2.7093653801062123,2.7093653801062123,117.48826705627272,117.48826705627272,94.408450082279,2.0,2.0,"[""Ti"", "" H""]","[[0.0, 0.0, 0.0], [0.5, 0.5, 0.0]]","'""[10.1103/PhysRevB.101.134108]""'"
501,Ti1H1,350.0,0.714,597.3,2.1552848403983926,2.1552848403983926,2.155293481060793,71.89081560501363,71.89081560501363,71.89097455315031,2.0,2.0,"[""Ti"", "" H""]","[[0.5, 0.5, 0.5], [0.0, 0.0, 0.0]]","'""[10.1103/PhysRevB.101.134108]""'"
502,V4H8,200.0,0.503,493.0,2.5124032492129924,4.055663392293849,4.463950919526278,90.0,90.0,90.0,12.0,2.0,"[""V"", "" V"", "" V"", "" V"", "" H"", "" H"", "" H"", "" H"", "" H"", "" H"", "" H"", "" H""]","[[0.75, 0.7356871833199392, 0.0891387782210415], [0.25, 0.2643128166800608, 0.9108612217789585], [0.25, 0.7643128166800608, 0.5891387782210415], [0.75, 0.2356871833199392, 0.4108612217789585], [0.75, 0.6251463607318968, 0.4230875964580676], [0.25, 0.3748536392681032, 0.5769124035419324], [0.25, 0.8748536392681032, 0.9230875964580676], [0.75, 0.1251463607318968, 0.0769124035419324], [0.75, 0.0212983038690737, 0.7247838920622556], [0.25, 0.9787016961309263, 0.2752161079377444], [0.25, 0.4787016961309263, 0.2247838920622556], [0.75, 0.5212983038690737, 0.7752161079377444]]",[10.1021/acs.inorgchem.7b01686]
